link,id,title,header,header_image,subheader,description,difficulty,distance,duration,ascent,descent,peak
https://muntii-nostri.ro/ro/node/1450,1450,Circuit Cheile Borzești | Muntii Nostri,10MN29: Circuit Cheile Borzești,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_5_redcircuittrack_resize.png?itok=gSsaGStE,Circuitul Cheilor Borzești,"Traseul 29 Punct Roșu este traseul tematic Cheile Borzești, puțin cunoscute, formate pe culmea Petrești, în aceeași formațiune calcaroasă cu Cheile Turenilor și Cheile Turzii. PR trece două cascade spectaculoase care necesită atenţie la parcurgere și revine la punctul de start. Parcurgerea sectorului superior (fără marcaj) presupune depășirea mai multor praguri mai dificile, până la Gura Jigăului, loc de unde putem reveni pe TR.",mediu,"1,56km",1:00-2:00h,80m,80m,447m
https://muntii-nostri.ro/ro/node/1451,1451,Zlatna - Măgura Dudașului - Cheile Caprei | Muntii Nostri,10MN24: Zlatna - Măgura Dudașului - Cheile Caprei,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_7_redpeaktrack_resize.png?itok=7xHobJco,"Legătura  Zlatna - Cheile Caprei, peste Măgura Dudașului","Traseul 24 Triunghi Roșu este traseul de legătură între orașul Zlatna și Rezervația Cheile Caprei (Feneșului), urcând pe lângă un horn al culmii Măgura Dudașului, ce domină orașul Zlatna (loc panoramic). Priveliști spre Zlatna, Vf. Pleșa și stâncile Pietrele Caprei, din Defileul Feneșului, zonă apreciată de alpiniști pentru traseele amenajate.",mediu,"10,60km",4:00-5:00h,750m,400m,791m
https://muntii-nostri.ro/ro/node/1452,1452,Feneșasa - lângă Vf. Dâmbău | Muntii Nostri,10MN25: Feneșasa - lângă Vf. Dâmbău,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_3_bluepeaktrack_0_resize.png?itok=iasftduS,"Legătura Feneșasa - Vf. Dâmbău, pe deasupra Cheilor Caprei","Traseul. 25 Triunghi Albastru este cea mai scurtă cale spre cel mai înalt vârf din Trascău, Vârful Dâmbău (1369 m), cu acces la punctul de belvedere Cheile Caprei (20 min abatere). Priveliști spre Cheile Feneșului și perspectivă deosebită de pe Dâmbău către Muntele Mare, Biharia, Retezat, Parâng și chiar Făgăraș.",mediu,"3,87km",2:00-3:00h,540m,60m,1320m
https://muntii-nostri.ro/ro/node/1453,1453,Traseu TA - belvedere Cheile Caprei | Muntii Nostri,10MN26: Traseu TA - belvedere Cheile Caprei,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_5_redcircuittrack_resize.png?itok=gSsaGStE,Traseul de belvedere Cheile Caprei,"Traseul 26 Punct Roșu este traseul de acces spre punctul de belvedere situat deasupra rezervației Cheilor Caprei (Feneșului), un loc panoramic fermecător, la marginea abruptului Dealului Dâmbău. Se urcă susținut din Feneșasa sau de la Refugiul Săruni, situat deasupra orașului Zlatna. Cheiele au pereți abrupți, adânciți cu peste 600 m.",uşor,"0,92km",~0:30h,30m,80m,1289m
https://muntii-nostri.ro/ro/node/1454,1454,Tureni - Izvorul Romanilor - Cabana Cheile Turzii | Muntii Nostri,10MN32: Tureni - Izvorul Romanilor - Cabana Cheile Turzii,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_3_bluepeaktrack_0_resize.png?itok=iasftduS,"Legătura Tureni - Cabana Cheile Turzii, pe deasupra Cheilor Tureni","Traseul 32 Triunghi Albastru este traseul care leagă localitatea Tureni de Cabana Cheile Turzii, trecând pe deasupra Cheilor Tureni. Trecem autostrada A3, ajungem la Izvorul Romanilor, lăsăm Săndulești la dreapta și străbatem dealurile molcome ce conduc la Valea Hășdate. Priveliști Cheilor Tureni, a Cheilor Turzii și a văilor înconjurătoare.",uşor,"9,97km",3:00-4:00h,350m,425m,672m
https://muntii-nostri.ro/ro/node/1455,1455,Liteni - Cetatea Lita - Moara de Pădure (La Poruţ) | Muntii Nostri,11MN17: Liteni - Cetatea Lita - Moara de Pădure (La Poruţ),https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_7_redpeaktrack_resize.png?itok=7xHobJco,"Legătura Liteni- La Poruţ, pe la Cetatea Lita","Traseul 17 Triunghi Roșu este traseul de vizitare a ruinelor Cetăţii Lita dinspre Liteni, cu diferențe considerabile de nivel, dar scurt, apreciat de parapantiști pentru locul de lansare de pe platoul releului TV. Ruinele cetății Lita sunt printre cele mai pitorești ruine medievale din Ardeal",uşor,"3,92km",~2:30h,210m,290m,830m
https://muntii-nostri.ro/ro/node/1456,1456,Circuitul Cheilor Turzii | Muntii Nostri,10MN34: Circuitul Cheilor Turzii,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_5_redcircuittrack_resize.png?itok=gSsaGStE,Circuitul Cheile Turzii (pe versanţi),"Traseul 34 Punct Roșu este traseul tematic în circuit Cheile Turzii, pe versanți, plecând de la cabana Cheile Turzii (cu acces auto) sau de la marginea satului Petreștii de Jos. Priveliști impresionante atât asupra cheilor, cât și asupra peretelui vecin.",mediu,"7,73km",4:00-5:00h,690m,690m,756m
https://muntii-nostri.ro/ro/node/1457,1457,Turda - Săndulești - Cabana Cheile Turzii | Muntii Nostri,10MN40: Turda - Săndulești - Cabana Cheile Turzii,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_9_yellowcircuittrack_1_resize.png?itok=exLp_eVD,"Legătura Turda - Cabana Cheile Turzii, prin Săndulești","Traseul 40 Punct Galben este traseul de legătură între municipiul Turda și Cabana Cheile Turzii, trecând prin localitatea Săndulești, în majoritate pe drum auto. De la hotarul dintre Turda și Săndulești, marcat cu o cruce de piatră, trecem pe sub A3 și urmăm drumul județean ce străbate localitatea Săndulești, apoi coborâm abrupt spre Cabana Cheile Turzii. Traseu recomandat pentru cicloturism.",uşor,"7,60km",2:00-3:00h,280m,180m,568m
https://muntii-nostri.ro/ro/node/1458,1458,Cabana Cheile Turzii - Cabana Buru | Muntii Nostri,10MN35: Cabana Cheile Turzii - Cabana Buru,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_7_redpeaktrack_resize.png?itok=7xHobJco,Legătura Cheile Turzii - Cheile Borzești,"Traseul 35 Triunghi Roșu este traseul de legătură între Cabana Cheile Turzii și Cabana Buru, respectiv între Cheile Turzii și Cheile Borzești. Trecem pe la baza peretelui Culmii Petreştilor, prin pădure, apoi pe sub Coastele Muntelui și ajungem Gura Jigăului, de unde coborâm pe deasupra Cheilor Borzești spre Cabana Buru.",mediu,"10,67km",4:00-5:00h,480m,550m,742m
https://muntii-nostri.ro/ro/node/1459,1459,Cheia - Cabana Cheile Turzii | Muntii Nostri,10MN41: Cheia - Cabana Cheile Turzii,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_2_blueconnectiontrack_resize.png?itok=DRSXIkTN,"Legătura Cheia - Cabana Cheile Turzii, pe drumul auto Cheia","Traseul 41 Cruce Albastră este traseul de legătură dintre localitatea Cheia și Cabana Cheile Turzii, în majoritate pe drum auto, folosit în trecut când traficul era redus. Priveliști frumoase asupra satului Cheia, culmile Podişului Transilvaniei și Cheile Turzii. Traseu recomandat pentru cicloturism.",uşor,"3,99km",1:00-1:30h,200m,100m,516m
https://muntii-nostri.ro/ro/node/1460,1460,Rimetea - Minele de Fier medievale - șa sub Vf. Corbu | Muntii Nostri,10MN08: Rimetea - Minele de Fier medievale - șa sub Vf. Corbu,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_11_yellowpeaktrack_resize.png?itok=370HrAa9,"Legătura  Rimetea - sub Vf. Corbu, pe la Minele de Fier medievale","Traseul 8 Triunghi Galben este traseul de vizitare a Minelor de Fier medievale, fier pe care meșteșugarii din Rimetea îl foloseau la fabricarea diverselor obiecte din fier, vândute în aproape toată Transilvania medievală. Avem ocazia să admirăm satul Rimetea și Piatra Secuiului în toată splendoarea lor și să descoperim locul minelor care au marcat istoria satului Rimetea între sec XVII-XIX.",mediu,"4,78km",1:30-3:00h,480m,90m,911m
https://muntii-nostri.ro/ro/node/1461,1461,Rimetea - Portalul Kőluk (Grota Studenţilor) - Colţești | Muntii Nostri,10MN09: Rimetea - Portalul Kőluk (Grota Studenţilor) - Colţești,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_7_redpeaktrack_resize.png?itok=7xHobJco,"Legătura  Rimetea) - Colţești, pe la Grota Studenţilor","Traseul 9 Triunghi Roșu este traseul de vizitare a portalului Grota Studenţilor, compus din 3 arcade foarte pitorești, cu vedere fotogenică spre localitățile Colțești și Rimetea. Putem observa și Cheile Siloșului și dealurile ce înconjoară cetatea Trascău (Cetatea Colțești). Grota Studenților are de asemenea o istorie locală interesantă.",mediu,"4,74km",~2:00h,350m,300m,825m
https://muntii-nostri.ro/ro/node/1462,1462,Staţiunea Muntele Băișorii - Poiana Balomireasa - Șaua Ursoaia | Muntii Nostri,11MN01: Staţiunea Muntele Băișorii - Poiana Balomireasa - Șaua Ursoaia,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_4_redridgetrack_resize.png?itok=fme_4mlE,Traseul de creastă al muntelui Muntele Mare,"Traseul 1 Bandă Roșie este traseul de creastă al muntelui Muntele Mare, făcând legătura între Staţiunea Muntele Băișorii și Munții Bihor (Șaua Ursoaia). Vizitează câteva din obiectivele cele mai importante din masiv: Pietrele Mărunte, Muntele Mare, Piatra Groșilor, Smidele, P. Balomireasa,  Vf. Toaderu și Petreasa. Priveliști spre frumoasele păduri de pe Valea Ierii, Someșul Rece, Răcătău și așezările de vară ale moților din zona Horea - Albac.",mediu,"50,49km",11:45-14:45h,1140m,1170m,1786m
https://muntii-nostri.ro/ro/node/1464,1464,Cornești - Valea Arinei - Cabana Cheile Turzii | Muntii Nostri,10MN37: Cornești - Valea Arinei - Cabana Cheile Turzii,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_12_yellowridgetrack_0_resize.png?itok=tE6jwpB1,"Legătura Cornești - Cabana Cheile Turzii, pe Valea Arinei","Traseul 37 Bandă Galbenă este traseul de legătură între localitatea Cornești și Cabana Cheile Turzii, peste Culmea Hășdate. Străbatem defileul Hăşdate, trecem aproape de Cascada Ciucaș și urcăm aprig pe valea pârâului Arinei până sub Coastele Muntelui, de unde se coboară la cabana Cheile Turzii, prin pădure.",mediu,"9,18km",3:00-4:00h,500m,400m,731m
https://muntii-nostri.ro/ro/node/1465,1465,Măguri-Răcătău - Culmea Urășa - Muntele Smidele | Muntii Nostri,11MN14: Măguri-Răcătău - Culmea Urășa - Muntele Smidele,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_12_yellowridgetrack_0_resize.png?itok=tE6jwpB1,"Legătura Măguri-Răcătău - Muntele Smidele, pe Culmea Urășa","Traseul 14 Bandă Galbenă este traseul de legătură dintre zona turistică Măguri Răcătău și platoul muntelui Smidele din creasta Munţilor Gilău – Muntele Mare, pornind din Defileul Someșului Rece. Oferă acces la frumoasele crânguri cu colibe din Munții Gilăului: Urășa, La Grajduri, Dumitreasa, Bogdanu etc. Potrivit pentru MTB și schiuri de tură.",mediu,"24,19km",7:00-8:00h,1310m,460m,1641m
https://muntii-nostri.ro/ro/node/1466,1466,Finișel - Mănăstirea Muntele Rece - Dobrin | Muntii Nostri,11MN15: Finișel - Mănăstirea Muntele Rece - Dobrin,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_7_redpeaktrack_resize.png?itok=7xHobJco,"Legătura Finișel - Dobrin, pe la Mănăstirea Muntele Rece","Traseul 15 Triunghi Roșu este traseul de legătură dintre zona turistică Săvădisla – Vlaha și zona turistică Măguri-Răcătău. Este un traseu excelent pentru schi de tură şi pentru cicloturism, pe cumpăna de ape dintre Someş şi Arieş, respectiv bazinul Someșului Rece și Valea Ierii, două regiuni montane minunate.",mediu,"28,66km",8:00-10:00h,1390m,380m,1545m
https://muntii-nostri.ro/ro/node/1467,1467,Uzina - Chirilești - Moara de Pădure (La Poruţ) | Muntii Nostri,11MN16: Uzina - Chirilești - Moara de Pădure (La Poruţ),https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_6_redconnectiontrack_resize_2.png?itok=ELTDVbVO,"Legătura Valea Someșului Rece - La Poruţ, pe la Cetatea Lita","Traseul 16 Cruce Roșie este traseul de legătură între V. Someșului Rece (Uzina) și Moara de Pădure, pe culmile aflate deasupra bazinului V. Ierii și Hășdate. Putem trece pe la rezervația Corabia, Mănăstirea Muntele Rece și Cetatea Lita (Liteni). Priveliști spre Creasta Plopilor, cătunele Arsuri, Păltinei și Dodești, Cheile Turzii, Valea Ierii și cetatea Liteni. Se pot face scurte plimbări în circuit, pe sectoare în combinaţii cu trasee nemarcate.",mediu,"19,95km",6:00-7:00h,1180m,1121m,1109m
https://muntii-nostri.ro/ro/node/1469,1469,Rimetea - Vf. Ugerului - Lunca Arieșului | Muntii Nostri,10MN06: Rimetea - Vf. Ugerului - Lunca Arieșului,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_10_yellowconnectiontrack_0_resize.png?itok=QGL1udUK,"Legătura  Rimetea - Lunca Arieșului, peste Vf. Ugerului","Traseul 6 Cruce Galbenă este traseul de legătură între localitatea Rimetea și localitatea Lunca Arieșuluii, unind două zone turistice importante din Apuseni: Depresiunea Trascăului și Valea Arieșului. Avem ocazia să admirăm satul Rimetea și Piatra Secuiului în toată splendoarea lor, Culmea Ardașcheia cu Pădurea Oprită, și putem vizita punctul de belvedere Vf. Ugerului cu priveliști spre întreg Defileul Arieșului.",mediu,"13,48km",5:00-6:00h,990m,1110m,
https://muntii-nostri.ro/ro/node/1470,1470,Ocolișel - Cheile Ocolișelului - Valea Vadului | Muntii Nostri,11MN11: Ocolișel - Cheile Ocolișelului - Valea Vadului,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_4_blueridgetrack_resize_0.png?itok=tw-S38_g,"Legătura Ocolișel - Valea Vadului, prin Cheile Ocolișelului","Traseul 11 Bandă Albastră este traseul de legătură între satul Ocolișel și cătunul Valea Vadului, trecând prin Valea Ocolișelului.  Poteca dispune de panouri informative la ambele capete, deoarece este folosită ca acces spre traseul tematic în circuit care înconjoară Cetatea, un pinten semeț care străjuiește Cheile Ocolișelului în partea de est",mediu,"5,68km",1:30-2:00h,330m,180m,680m
https://muntii-nostri.ro/ro/node/1471,1471,Cheile Ocolișelului - La Cetate - Cheile Ocolișelului | Muntii Nostri,11MN12: Cheile Ocolișelului - La Cetate - Cheile Ocolișelului,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_1_bluecircuittrack_resize.png?itok=F_YTVlOW,Circuitul Cetății din Cheile Ocolișelului,"Traseul 12 Punct Albastru este traseul în circuit care înconjoară “Cetatea”, un pinten semeț care străjuiește Cheile Ocolișelului în partea de est. Se recomandă urcarea prin partea vestică a Cetăţi (dinspre vale), unde marcajele sunt mai vizibile. Coborârea are un segment de pantă abruptă care poate fi periculos dacă stânca este umedă.",mediu,"1,34km",~1:30h,190m,190m,722m
https://muntii-nostri.ro/ro/node/1472,1472,Măguri-Răcătău - Vârful Dumitreasa - La Potcoavă | Muntii Nostri,11MN13: Măguri-Răcătău - Vârful Dumitreasa - La Potcoavă,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_10_yellowconnectiontrack_0_resize.png?itok=QGL1udUK,"Legătura Măguri-Răcătău - Dobrin - La Potcoavă, sub Piatra Groșilor","Traseul 13 Cruce Galbenă este traseul de legătură dintre zona turistică Măguri Răcătău (bazinul Someșului Rece) și culmea Piatra Groşilor - zona La Potcoavă. Este cel mai scurt drum marcat pentru a ajunge la frumoasele crânguri cu colibe din Munții Gilăului: Dobrin, La Plopi, La Grajduri, Dumitreasa etc. Potrivit pentru MTB și schiuri de tură.",mediu,"23,33km",6:00-7:00h,1345m,370m,1751m
https://muntii-nostri.ro/ro/node/1473,1473,Moara de Pădure (La Poruţ) - Cetatea Lita - Moara de Pădure (La DJ 107N) | Muntii Nostri,11MN18: Moara de Pădure (La Poruţ) - Cetatea Lita - Moara de Pădure (La DJ 107N),https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_9_yellowcircuittrack_1_resize.png?itok=exLp_eVD,Traseul de vizitare Cetatea Lita (Liteni),"Traseul 18 Punct Galben este traseul de vizitare a ruinelor Cetăţii Lita, cu plecare și întoarcere în localitatea Moara de Pădure. Ruinele cetății Liteni / Lita sunt printre cele mai pitorești ruine medievale din Transilvania.",mediu,"4,06km",~2:30h,280m,280m,780m
https://muntii-nostri.ro/ro/node/1474,1474,Coada Lacului Tarniţa - Golful Râșca - Barajul Tarniţa | Muntii Nostri,11MN19: Coada Lacului Tarniţa - Golful Râșca - Barajul Tarniţa,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_4_blueridgetrack_resize_0.png?itok=tw-S38_g,"Legătura Coada Lacului  - Barajul Tarniţa, pe sub Piatra lui Lucaci","Traseul 19 Bandă Albastră este traseul care face legătura între coada Lacului Tarniţa și Barajul Tarniţa, pe malul nordic al lacului, trecând de Golful Râșca și pe sub Piatra lui Lucaci, un sector expus alunecării în caz de ploaie. Perspective frumoase spre Golful Râșca și Lacul de acumulare Tarnița.",dificil,"15,13km",~6:00h,1160m,1145m,616m
https://muntii-nostri.ro/ro/node/1475,1475,Staţiunea Muntele Băișorii - Vârful Neteda - Lupșa | Muntii Nostri,11MN02: Staţiunea Muntele Băișorii - Vârful Neteda - Lupșa,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_6_redconnectiontrack_resize_2.png?itok=ELTDVbVO,"Muntele Băișorii - Valea Arieșului, peste Muntele Mare","Traseul 2 Cruce Roșie este traseul de legătură între Staţiunea Muntele Băișorii și Valea Arieșului (Lupşa), trecând peste culmea cea mai înaltă a masivului Muntele Mare, pe sub baza militară de pe Vf. Muntele Mare (1826 m) - al 3 vârf ca altitudine din Munții Apuseni. Acces la Pietrele Mărunte, Piatra Cântătoare, platoul „La Morminte”. Priveliști spre Munţii Trascăului, Scărița-Belioara, Munţii Metaliferi și satul Lupşa, sit de importanță etnografică.",mediu,"25,82km",7:00-9:00h,730m,1570m,1798m
https://muntii-nostri.ro/ro/node/1476,1476,Complexul Turistic Fântânele - Cariera Fântânele - Complexul Turistic Fântânele | Muntii Nostri,11MN24: Complexul Turistic Fântânele - Cariera Fântânele - Complexul Turistic Fântânele,https://muntii-nostri.ro/sites/default/files/styles/touristik_label/public/9200_9_yellowcircuittrack_1_resize.png?itok=exLp_eVD,Circuitul Fântănele - Cariera Fântânele,"Traseul 24 Punct Galben este unul dintre circuitele ce pornesc de la Complexul Turistic Fântânele, o varianta mai scurtă a traseului Fântânele - Poiana Marchiș, cu acces la punctul de belvedere Cariera Fântânele. Panorame deosebite spre barajul și Lacul Fântânele, culmile înconjurătoare și pârtia Mărișel.",mediu,"6,29km",2:00-2:30h,280m,280m,1156m
